scenario,pi0,alpha,rep,k_hat,fdr,tdp
S4_heavy_tail_null,0.7,0.05,86,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,86,376,0.09574468085106383,0.2189311010946555
S4_heavy_tail_null,0.7,0.15,86,728,0.08104395604395605,0.4307791371538957
S4_heavy_tail_null,0.7,0.2,86,881,0.07945516458569807,0.5222150676110754
S4_heavy_tail_null,0.7,0.05,87,21,0.38095238095238093,0.008338678640153944
S4_heavy_tail_null,0.7,0.1,87,429,0.08158508158508158,0.25272610647851185
S4_heavy_tail_null,0.7,0.15,87,688,0.07267441860465117,0.40923669018601666
S4_heavy_tail_null,0.7,0.2,87,868,0.06912442396313365,0.5182809493264914
S4_heavy_tail_null,0.7,0.05,88,2,1.0,0.0
S4_heavy_tail_null,0.7,0.1,88,3,1.0,0.0
S4_heavy_tail_null,0.7,0.15,88,540,0.10925925925925926,0.31644736842105264
S4_heavy_tail_null,0.7,0.2,88,747,0.09236947791164658,0.44605263157894737
S4_heavy_tail_null,0.7,0.05,89,2,1.0,0.0
S4_heavy_tail_null,0.7,0.1,89,4,0.75,0.0006544502617801048
S4_heavy_tail_null,0.7,0.15,89,547,0.08592321755027423,0.32722513089005234
S4_heavy_tail_null,0.7,0.2,89,780,0.08461538461538462,0.46727748691099474
S4_heavy_tail_null,0.7,0.05,90,6,0.3333333333333333,0.002616088947024199
S4_heavy_tail_null,0.7,0.1,90,505,0.08118811881188119,0.30346631785480704
S4_heavy_tail_null,0.7,0.15,90,743,0.07267833109017496,0.45062132112491826
S4_heavy_tail_null,0.7,0.2,90,910,0.07802197802197802,0.5487246566383257
S4_heavy_tail_null,0.7,0.05,91,1,0.0,0.0006583278472679394
S4_heavy_tail_null,0.7,0.1,91,356,0.09269662921348315,0.21263989466754443
S4_heavy_tail_null,0.7,0.15,91,596,0.08053691275167785,0.3607636603028308
S4_heavy_tail_null,0.7,0.2,91,763,0.08256880733944955,0.4608294930875576
S4_heavy_tail_null,0.7,0.05,92,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,92,64,0.203125,0.03469387755102041
S4_heavy_tail_null,0.7,0.15,92,526,0.09695817490494296,0.3231292517006803
S4_heavy_tail_null,0.7,0.2,92,728,0.09065934065934066,0.45034013605442175
S4_heavy_tail_null,0.7,0.05,93,22,0.2727272727272727,0.010818120351588911
S4_heavy_tail_null,0.7,0.1,93,295,0.08135593220338982,0.1832319134550372
S4_heavy_tail_null,0.7,0.15,93,625,0.0704,0.3928329952670723
S4_heavy_tail_null,0.7,0.2,93,797,0.06900878293601004,0.5016903313049358
S4_heavy_tail_null,0.7,0.05,94,77,0.2077922077922078,0.04183813443072702
S4_heavy_tail_null,0.7,0.1,94,501,0.10578842315369262,0.30727023319615915
S4_heavy_tail_null,0.7,0.15,94,688,0.09302325581395349,0.4279835390946502
S4_heavy_tail_null,0.7,0.2,94,836,0.08971291866028708,0.5219478737997256
S4_heavy_tail_null,0.7,0.05,95,2,1.0,0.0
S4_heavy_tail_null,0.7,0.1,95,222,0.1036036036036036,0.1364883401920439
S4_heavy_tail_null,0.7,0.15,95,580,0.08275862068965517,0.36488340192043894
S4_heavy_tail_null,0.7,0.2,95,738,0.08807588075880758,0.4615912208504801
S4_heavy_tail_null,0.7,0.05,96,2,1.0,0.0
S4_heavy_tail_null,0.7,0.1,96,387,0.09043927648578812,0.23388704318936876
S4_heavy_tail_null,0.7,0.15,96,693,0.0735930735930736,0.42657807308970097
S4_heavy_tail_null,0.7,0.2,96,832,0.0733173076923077,0.5122923588039867
S4_heavy_tail_null,0.7,0.05,97,217,0.08755760368663594,0.13589567604667124
S4_heavy_tail_null,0.7,0.1,97,518,0.07142857142857142,0.33013040494166096
S4_heavy_tail_null,0.7,0.15,97,720,0.06805555555555555,0.4605353466026081
S4_heavy_tail_null,0.7,0.2,97,852,0.07746478873239436,0.5394646533973919
S4_heavy_tail_null,0.7,0.05,98,31,0.22580645161290322,0.016238159675236806
S4_heavy_tail_null,0.7,0.1,98,422,0.06635071090047394,0.2665764546684709
S4_heavy_tail_null,0.7,0.15,98,691,0.06367583212735166,0.43775372124492556
S4_heavy_tail_null,0.7,0.2,98,847,0.06257378984651712,0.5372124492557511
S4_heavy_tail_null,0.7,0.05,99,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,99,387,0.09043927648578812,0.23466666666666666
S4_heavy_tail_null,0.7,0.15,99,667,0.0704647676161919,0.41333333333333333
S4_heavy_tail_null,0.7,0.2,99,840,0.06904761904761905,0.5213333333333333
S4_heavy_tail_null,0.9,0.05,0,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,0,7,0.5714285714285714,0.006160164271047228
S4_heavy_tail_null,0.9,0.15,0,67,0.3582089552238806,0.08829568788501027
S4_heavy_tail_null,0.9,0.2,0,122,0.36065573770491804,0.1601642710472279
S4_heavy_tail_null,0.9,0.05,1,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,1,0,0.0,0.0
S4_heavy_tail_null,0.9,0.15,1,0,0.0,0.0
S4_heavy_tail_null,0.9,0.2,1,48,0.5416666666666666,0.04365079365079365
S4_heavy_tail_null,0.9,0.05,2,12,0.5,0.011811023622047244
S4_heavy_tail_null,0.9,0.1,2,25,0.32,0.03346456692913386
S4_heavy_tail_null,0.9,0.15,2,62,0.25806451612903225,0.09055118110236221
S4_heavy_tail_null,0.9,0.2,2,123,0.18699186991869918,0.1968503937007874
S4_heavy_tail_null,0.9,0.05,3,4,0.75,0.002070393374741201
S4_heavy_tail_null,0.9,0.1,3,10,0.7,0.006211180124223602
S4_heavy_tail_null,0.9,0.15,3,17,0.6470588235294118,0.012422360248447204
S4_heavy_tail_null,0.9,0.2,3,129,0.3798449612403101,0.16563146997929606
S4_heavy_tail_null,0.9,0.05,4,5,1.0,0.0
S4_heavy_tail_null,0.9,0.1,4,20,0.55,0.01882845188284519
S4_heavy_tail_null,0.9,0.15,4,40,0.475,0.043933054393305436
S4_heavy_tail_null,0.9,0.2,4,70,0.37142857142857144,0.09205020920502092
S4_heavy_tail_null,0.9,0.05,5,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,5,4,0.75,0.0019880715705765406
S4_heavy_tail_null,0.9,0.15,5,13,0.5384615384615384,0.011928429423459244
S4_heavy_tail_null,0.9,0.2,5,101,0.2871287128712871,0.14314115308151093
S4_heavy_tail_null,0.9,0.05,6,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,6,8,0.5,0.00816326530612245
S4_heavy_tail_null,0.9,0.15,6,23,0.43478260869565216,0.026530612244897958
S4_heavy_tail_null,0.9,0.2,6,113,0.3008849557522124,0.16122448979591836
S4_heavy_tail_null,0.9,0.05,7,2,1.0,0.0
S4_heavy_tail_null,0.9,0.1,7,3,1.0,0.0
S4_heavy_tail_null,0.9,0.15,7,7,0.5714285714285714,0.0063025210084033615
S4_heavy_tail_null,0.9,0.2,7,87,0.40229885057471265,0.1092436974789916
S4_heavy_tail_null,0.9,0.05,8,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,8,0,0.0,0.0
S4_heavy_tail_null,0.9,0.15,8,0,0.0,0.0
S4_heavy_tail_null,0.9,0.2,8,0,0.0,0.0
S4_heavy_tail_null,0.9,0.05,9,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,9,12,0.9166666666666666,0.002070393374741201
S4_heavy_tail_null,0.9,0.15,9,15,0.8666666666666667,0.004140786749482402
S4_heavy_tail_null,0.9,0.2,9,44,0.4772727272727273,0.047619047619047616
S4_heavy_tail_null,0.9,0.05,10,7,0.7142857142857143,0.00392156862745098
S4_heavy_tail_null,0.9,0.1,10,15,0.6666666666666666,0.00980392156862745
S4_heavy_tail_null,0.9,0.15,10,41,0.4878048780487805,0.041176470588235294
S4_heavy_tail_null,0.9,0.2,10,55,0.43636363636363634,0.060784313725490195
S4_heavy_tail_null,0.9,0.05,11,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,11,3,1.0,0.0
S4_heavy_tail_null,0.9,0.15,11,5,0.8,0.001953125
S4_heavy_tail_null,0.9,0.2,11,15,0.6666666666666666,0.009765625
S4_heavy_tail_null,0.9,0.05,12,2,1.0,0.0
S4_heavy_tail_null,0.9,0.1,12,2,1.0,0.0
S4_heavy_tail_null,0.9,0.15,12,42,0.4523809523809524,0.04883227176220807
S4_heavy_tail_null,0.9,0.2,12,119,0.31092436974789917,0.1740976645435244
S4_heavy_tail_null,0.9,0.05,13,2,0.5,0.001968503937007874
S4_heavy_tail_null,0.9,0.1,13,7,0.2857142857142857,0.00984251968503937
S4_heavy_tail_null,0.9,0.15,13,45,0.4,0.0531496062992126
S4_heavy_tail_null,0.9,0.2,13,109,0.3302752293577982,0.1437007874015748
S4_heavy_tail_null,0.9,0.05,14,5,1.0,0.0
S4_heavy_tail_null,0.9,0.1,14,26,0.6923076923076923,0.0150093808630394
S4_heavy_tail_null,0.9,0.15,14,35,0.6285714285714286,0.024390243902439025
S4_heavy_tail_null,0.9,0.2,14,58,0.46551724137931033,0.058161350844277676
S4_heavy_tail_null,0.9,0.05,15,6,0.6666666666666666,0.004123711340206186
S4_heavy_tail_null,0.9,0.1,15,18,0.5555555555555556,0.016494845360824743
S4_heavy_tail_null,0.9,0.15,15,90,0.35555555555555557,0.11958762886597939
S4_heavy_tail_null,0.9,0.2,15,133,0.2932330827067669,0.19381443298969073
S4_heavy_tail_null,0.9,0.05,16,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,16,2,1.0,0.0
S4_heavy_tail_null,0.9,0.15,16,10,0.8,0.003898635477582846
S4_heavy_tail_null,0.9,0.2,16,57,0.43859649122807015,0.06237816764132553
S4_heavy_tail_null,0.9,0.05,17,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,17,14,0.5714285714285714,0.012552301255230125
S4_heavy_tail_null,0.9,0.15,17,36,0.5833333333333334,0.03138075313807531
S4_heavy_tail_null,0.9,0.2,17,122,0.319672131147541,0.17364016736401675
S4_heavy_tail_null,0.9,0.05,18,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,18,13,0.5384615384615384,0.013015184381778741
S4_heavy_tail_null,0.9,0.15,18,92,0.29347826086956524,0.14099783080260303
S4_heavy_tail_null,0.9,0.2,18,161,0.3167701863354037,0.2386117136659436
S4_heavy_tail_null,0.9,0.05,19,3,0.6666666666666666,0.0020242914979757085
S4_heavy_tail_null,0.9,0.1,19,9,0.6666666666666666,0.006072874493927126
S4_heavy_tail_null,0.9,0.15,19,36,0.4166666666666667,0.04251012145748988
S4_heavy_tail_null,0.9,0.2,19,77,0.33766233766233766,0.10323886639676114
S4_heavy_tail_null,0.9,0.05,20,7,0.8571428571428571,0.0020325203252032522
S4_heavy_tail_null,0.9,0.1,20,59,0.3220338983050847,0.08130081300813008
S4_heavy_tail_null,0.9,0.15,20,138,0.2536231884057971,0.20934959349593496
S4_heavy_tail_null,0.9,0.2,20,175,0.24,0.2703252032520325
S4_heavy_tail_null,0.9,0.05,21,5,1.0,0.0
S4_heavy_tail_null,0.9,0.1,21,43,0.4883720930232558,0.043137254901960784
S4_heavy_tail_null,0.9,0.15,21,79,0.4430379746835443,0.08627450980392157
S4_heavy_tail_null,0.9,0.2,21,142,0.31690140845070425,0.19019607843137254
S4_heavy_tail_null,0.9,0.05,22,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,22,4,0.75,0.0018552875695732839
S4_heavy_tail_null,0.9,0.15,22,32,0.5625,0.025974025974025976
S4_heavy_tail_null,0.9,0.2,22,136,0.29411764705882354,0.17810760667903525
S4_heavy_tail_null,0.9,0.05,23,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,23,6,0.5,0.005964214711729622
S4_heavy_tail_null,0.9,0.15,23,19,0.42105263157894735,0.02186878727634195
S4_heavy_tail_null,0.9,0.2,23,99,0.3333333333333333,0.1312127236580517
S4_heavy_tail_null,0.9,0.05,24,2,1.0,0.0
S4_heavy_tail_null,0.9,0.1,24,45,0.4,0.0536779324055666
S4_heavy_tail_null,0.9,0.15,24,91,0.26373626373626374,0.13320079522862824
S4_heavy_tail_null,0.9,0.2,24,166,0.24096385542168675,0.2504970178926441
S4_heavy_tail_null,0.9,0.05,25,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,25,0,0.0,0.0
S4_heavy_tail_null,0.9,0.15,25,7,0.7142857142857143,0.004073319755600814
S4_heavy_tail_null,0.9,0.2,25,58,0.3793103448275862,0.07331975560081466
S4_heavy_tail_null,0.9,0.05,26,21,0.38095238095238093,0.026530612244897958
S4_heavy_tail_null,0.9,0.1,26,66,0.24242424242424243,0.10204081632653061
S4_heavy_tail_null,0.9,0.15,26,132,0.18181818181818182,0.22040816326530613
S4_heavy_tail_null,0.9,0.2,26,175,0.17714285714285713,0.2938775510204082
S4_heavy_tail_null,0.9,0.05,27,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,27,1,1.0,0.0
S4_heavy_tail_null,0.9,0.15,27,2,1.0,0.0
S4_heavy_tail_null,0.9,0.2,27,36,0.4444444444444444,0.044444444444444446
S4_heavy_tail_null,0.9,0.05,28,3,0.3333333333333333,0.0038461538461538464
S4_heavy_tail_null,0.9,0.1,28,13,0.46153846153846156,0.013461538461538462
S4_heavy_tail_null,0.9,0.15,28,29,0.41379310344827586,0.032692307692307694
S4_heavy_tail_null,0.9,0.2,28,105,0.3142857142857143,0.13846153846153847
S4_heavy_tail_null,0.9,0.05,29,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,29,14,0.42857142857142855,0.015444015444015444
S4_heavy_tail_null,0.9,0.15,29,35,0.45714285714285713,0.03667953667953668
S4_heavy_tail_null,0.9,0.2,29,98,0.3163265306122449,0.12934362934362933
S4_heavy_tail_null,0.9,0.05,30,11,0.9090909090909091,0.001953125
S4_heavy_tail_null,0.9,0.1,30,25,0.64,0.017578125
S4_heavy_tail_null,0.9,0.15,30,115,0.33043478260869563,0.150390625
S4_heavy_tail_null,0.9,0.2,30,162,0.30864197530864196,0.21875
S4_heavy_tail_null,0.9,0.05,31,4,0.75,0.0019723865877712033
S4_heavy_tail_null,0.9,0.1,31,21,0.7142857142857143,0.011834319526627219
S4_heavy_tail_null,0.9,0.15,31,103,0.3300970873786408,0.13609467455621302
S4_heavy_tail_null,0.9,0.2,31,144,0.3055555555555556,0.19723865877712032
S4_heavy_tail_null,0.9,0.05,32,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,32,4,1.0,0.0
S4_heavy_tail_null,0.9,0.15,32,14,0.5714285714285714,0.011928429423459244
S4_heavy_tail_null,0.9,0.2,32,70,0.38571428571428573,0.08548707753479125
S4_heavy_tail_null,0.9,0.05,33,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,33,0,0.0,0.0
S4_heavy_tail_null,0.9,0.15,33,0,0.0,0.0
S4_heavy_tail_null,0.9,0.2,33,138,0.2971014492753623,0.17863720073664824
S4_heavy_tail_null,0.9,0.05,34,2,1.0,0.0
S4_heavy_tail_null,0.9,0.1,34,9,0.7777777777777778,0.003992015968063872
S4_heavy_tail_null,0.9,0.15,34,32,0.46875,0.033932135728542916
S4_heavy_tail_null,0.9,0.2,34,82,0.36585365853658536,0.10379241516966067
S4_heavy_tail_null,0.9,0.05,35,10,0.6,0.008016032064128256
S4_heavy_tail_null,0.9,0.1,35,70,0.34285714285714286,0.09218436873747494
S4_heavy_tail_null,0.9,0.15,35,134,0.29850746268656714,0.18837675350701402
S4_heavy_tail_null,0.9,0.2,35,183,0.26229508196721313,0.27054108216432865
S4_heavy_tail_null,0.9,0.05,36,5,1.0,0.0
S4_heavy_tail_null,0.9,0.1,36,31,0.41935483870967744,0.03550295857988166
S4_heavy_tail_null,0.9,0.15,36,105,0.3142857142857143,0.14201183431952663
S4_heavy_tail_null,0.9,0.2,36,149,0.2684563758389262,0.21499013806706113
S4_heavy_tail_null,0.9,0.05,37,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,37,4,1.0,0.0
S4_heavy_tail_null,0.9,0.15,37,4,1.0,0.0
S4_heavy_tail_null,0.9,0.2,37,65,0.36923076923076925,0.08266129032258064
S4_heavy_tail_null,0.9,0.05,38,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,38,2,0.5,0.0019011406844106464
S4_heavy_tail_null,0.9,0.15,38,50,0.44,0.053231939163498096
S4_heavy_tail_null,0.9,0.2,38,165,0.28484848484848485,0.22433460076045628
S4_heavy_tail_null,0.9,0.05,39,2,1.0,0.0
S4_heavy_tail_null,0.9,0.1,39,5,0.8,0.0021141649048625794
S4_heavy_tail_null,0.9,0.15,39,51,0.37254901960784315,0.06765327695560254
S4_heavy_tail_null,0.9,0.2,39,100,0.28,0.1522198731501057
S4_heavy_tail_null,0.9,0.05,40,5,1.0,0.0
S4_heavy_tail_null,0.9,0.1,40,5,1.0,0.0
S4_heavy_tail_null,0.9,0.15,40,60,0.5166666666666667,0.05846774193548387
S4_heavy_tail_null,0.9,0.2,40,88,0.3977272727272727,0.10685483870967742
S4_heavy_tail_null,0.9,0.05,41,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,41,3,1.0,0.0
S4_heavy_tail_null,0.9,0.15,41,67,0.3880597014925373,0.08384458077709611
S4_heavy_tail_null,0.9,0.2,41,98,0.37755102040816324,0.12474437627811862
S4_heavy_tail_null,0.9,0.05,42,7,0.5714285714285714,0.005703422053231939
S4_heavy_tail_null,0.9,0.1,42,9,0.4444444444444444,0.009505703422053232
S4_heavy_tail_null,0.9,0.15,42,60,0.3,0.07984790874524715
S4_heavy_tail_null,0.9,0.2,42,136,0.2426470588235294,0.1958174904942966
S4_heavy_tail_null,0.9,0.05,43,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,43,1,1.0,0.0
S4_heavy_tail_null,0.9,0.15,43,5,0.6,0.003952569169960474
S4_heavy_tail_null,0.9,0.2,43,131,0.2900763358778626,0.18379446640316205
S4_heavy_tail_null,0.9,0.05,44,8,0.5,0.008064516129032258
S4_heavy_tail_null,0.9,0.1,44,51,0.39215686274509803,0.0625
S4_heavy_tail_null,0.9,0.15,44,84,0.35714285714285715,0.10887096774193548
S4_heavy_tail_null,0.9,0.2,44,124,0.28225806451612906,0.17943548387096775
S4_heavy_tail_null,0.9,0.05,45,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,45,1,1.0,0.0
S4_heavy_tail_null,0.9,0.15,45,41,0.4634146341463415,0.043137254901960784
S4_heavy_tail_null,0.9,0.2,45,82,0.3170731707317073,0.10980392156862745
S4_heavy_tail_null,0.9,0.05,46,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,46,17,0.47058823529411764,0.020179372197309416
S4_heavy_tail_null,0.9,0.15,46,88,0.3409090909090909,0.13004484304932734
S4_heavy_tail_null,0.9,0.2,46,156,0.2948717948717949,0.24663677130044842
S4_heavy_tail_null,0.9,0.05,47,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,47,1,1.0,0.0
S4_heavy_tail_null,0.9,0.15,47,23,0.43478260869565216,0.024714828897338403
S4_heavy_tail_null,0.9,0.2,47,89,0.2696629213483146,0.12357414448669202
S4_heavy_tail_null,0.9,0.05,48,2,1.0,0.0
S4_heavy_tail_null,0.9,0.1,48,39,0.46153846153846156,0.04208416833667335
S4_heavy_tail_null,0.9,0.15,48,82,0.3048780487804878,0.11422845691382766
S4_heavy_tail_null,0.9,0.2,48,130,0.27692307692307694,0.18837675350701402
S4_heavy_tail_null,0.9,0.05,49,6,0.6666666666666666,0.003937007874015748
S4_heavy_tail_null,0.9,0.1,49,17,0.5882352941176471,0.013779527559055118
S4_heavy_tail_null,0.9,0.15,49,31,0.45161290322580644,0.03346456692913386
S4_heavy_tail_null,0.9,0.2,49,109,0.30275229357798167,0.14960629921259844
S4_heavy_tail_null,0.9,0.05,50,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,50,0,0.0,0.0
S4_heavy_tail_null,0.9,0.15,50,8,0.5,0.007984031936127744
S4_heavy_tail_null,0.9,0.2,50,54,0.35185185185185186,0.06986027944111776
S4_heavy_tail_null,0.9,0.05,51,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,51,4,0.75,0.002
S4_heavy_tail_null,0.9,0.15,51,6,0.5,0.006
S4_heavy_tail_null,0.9,0.2,51,98,0.29591836734693877,0.138
S4_heavy_tail_null,0.9,0.05,52,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,52,3,1.0,0.0
S4_heavy_tail_null,0.9,0.15,52,50,0.4,0.05893909626719057
S4_heavy_tail_null,0.9,0.2,52,95,0.3263157894736842,0.12573673870333987
S4_heavy_tail_null,0.9,0.05,53,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,53,12,0.5833333333333334,0.00927643784786642
S4_heavy_tail_null,0.9,0.15,53,86,0.36046511627906974,0.10204081632653061
S4_heavy_tail_null,0.9,0.2,53,124,0.29838709677419356,0.1614100185528757
S4_heavy_tail_null,0.9,0.05,54,4,0.75,0.0020833333333333333
S4_heavy_tail_null,0.9,0.1,54,11,0.8181818181818182,0.004166666666666667
S4_heavy_tail_null,0.9,0.15,54,51,0.5098039215686274,0.052083333333333336
S4_heavy_tail_null,0.9,0.2,54,134,0.3283582089552239,0.1875
S4_heavy_tail_null,0.9,0.05,55,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,55,14,0.7142857142857143,0.008048289738430584
S4_heavy_tail_null,0.9,0.15,55,64,0.34375,0.08450704225352113
S4_heavy_tail_null,0.9,0.2,55,140,0.3,0.19718309859154928
S4_heavy_tail_null,0.9,0.05,56,6,0.8333333333333334,0.0020325203252032522
S4_heavy_tail_null,0.9,0.1,56,38,0.47368421052631576,0.04065040650406504
S4_heavy_tail_null,0.9,0.15,56,68,0.39705882352941174,0.08333333333333333
S4_heavy_tail_null,0.9,0.2,56,111,0.36936936936936937,0.14227642276422764
S4_heavy_tail_null,0.9,0.05,57,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,57,6,1.0,0.0
S4_heavy_tail_null,0.9,0.15,57,30,0.7,0.018329938900203666
S4_heavy_tail_null,0.9,0.2,57,66,0.4696969696969697,0.07128309572301425
S4_heavy_tail_null,0.9,0.05,58,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,58,3,1.0,0.0
S4_heavy_tail_null,0.9,0.15,58,31,0.5161290322580645,0.03048780487804878
S4_heavy_tail_null,0.9,0.2,58,69,0.37681159420289856,0.08739837398373984
S4_heavy_tail_null,0.9,0.05,59,3,1.0,0.0
S4_heavy_tail_null,0.9,0.1,59,3,1.0,0.0
S4_heavy_tail_null,0.9,0.15,59,12,0.75,0.006134969325153374
S4_heavy_tail_null,0.9,0.2,59,14,0.7142857142857143,0.0081799591002045
S4_heavy_tail_null,0.9,0.05,60,8,0.625,0.006289308176100629
S4_heavy_tail_null,0.9,0.1,60,16,0.5,0.016771488469601678
S4_heavy_tail_null,0.9,0.15,60,90,0.35555555555555557,0.12159329140461216
S4_heavy_tail_null,0.9,0.2,60,159,0.2830188679245283,0.2389937106918239
S4_heavy_tail_null,0.9,0.05,61,2,1.0,0.0
S4_heavy_tail_null,0.9,0.1,61,2,1.0,0.0
S4_heavy_tail_null,0.9,0.15,61,5,1.0,0.0
S4_heavy_tail_null,0.9,0.2,61,108,0.3611111111111111,0.12994350282485875
S4_heavy_tail_null,0.9,0.05,62,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,62,3,1.0,0.0
S4_heavy_tail_null,0.9,0.15,62,20,0.45,0.022964509394572025
S4_heavy_tail_null,0.9,0.2,62,92,0.30434782608695654,0.1336116910229645
S4_heavy_tail_null,0.9,0.05,63,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,63,1,1.0,0.0
S4_heavy_tail_null,0.9,0.15,63,6,1.0,0.0
S4_heavy_tail_null,0.9,0.2,63,13,0.6923076923076923,0.008130081300813009
S4_heavy_tail_null,0.9,0.05,64,1,1.0,0.0
S4_heavy_tail_null,0.9,0.1,64,2,1.0,0.0
S4_heavy_tail_null,0.9,0.15,64,43,0.37209302325581395,0.05357142857142857
S4_heavy_tail_null,0.9,0.2,64,70,0.38571428571428573,0.08531746031746032
S4_heavy_tail_null,0.9,0.05,65,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,65,12,0.3333333333333333,0.015873015873015872
S4_heavy_tail_null,0.9,0.15,65,45,0.4,0.05357142857142857
S4_heavy_tail_null,0.9,0.2,65,98,0.32653061224489793,0.13095238095238096
S4_heavy_tail_null,0.9,0.05,66,25,0.56,0.02131782945736434
S4_heavy_tail_null,0.9,0.1,66,36,0.4722222222222222,0.03682170542635659
S4_heavy_tail_null,0.9,0.15,66,133,0.2631578947368421,0.18992248062015504
S4_heavy_tail_null,0.9,0.2,66,184,0.2608695652173913,0.26356589147286824
S4_heavy_tail_null,0.9,0.05,67,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,67,0,0.0,0.0
S4_heavy_tail_null,0.9,0.15,67,6,0.6666666666666666,0.0038240917782026767
S4_heavy_tail_null,0.9,0.2,67,23,0.5217391304347826,0.021032504780114723
S4_heavy_tail_null,0.9,0.05,68,2,1.0,0.0
S4_heavy_tail_null,0.9,0.1,68,5,0.8,0.002044989775051125
S4_heavy_tail_null,0.9,0.15,68,40,0.475,0.04294478527607362
S4_heavy_tail_null,0.9,0.2,68,124,0.3225806451612903,0.17177914110429449
S4_heavy_tail_null,0.9,0.05,69,5,0.8,0.001937984496124031
S4_heavy_tail_null,0.9,0.1,69,19,0.42105263157894735,0.02131782945736434
S4_heavy_tail_null,0.9,0.15,69,70,0.4,0.08139534883720931
S4_heavy_tail_null,0.9,0.2,69,167,0.30538922155688625,0.2248062015503876
S4_heavy_tail_null,0.9,0.05,70,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,70,1,1.0,0.0
S4_heavy_tail_null,0.9,0.15,70,1,1.0,0.0
S4_heavy_tail_null,0.9,0.2,70,6,0.5,0.006198347107438017
S4_heavy_tail_null,0.9,0.05,71,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,71,0,0.0,0.0
S4_heavy_tail_null,0.9,0.15,71,79,0.27848101265822783,0.11264822134387352
S4_heavy_tail_null,0.9,0.2,71,103,0.24271844660194175,0.1541501976284585
S4_heavy_tail_null,0.9,0.05,72,0,0.0,0.0
S4_heavy_tail_null,0.9,0.1,72,0,0.0,0.0
S4_heavy_tail_null,0.9,0.15,72,67,0.3582089552238806,0.08498023715415019
S4_heavy_tail_null,0.9,0.2,72,131,0.366412213740458,0.16403162055335968
S4_heavy_tail_null,0.9,0.05,73,3,0.6666666666666666,0.0019455252918287938
S4_heavy_tail_null,0.9,0.1,73,18,0.5555555555555556,0.01556420233463035
S4_heavy_tail_null,0.9,0.15,73,37,0.5135135135135135,0.03501945525291829
