method,K,pi_0,dependence,rho,alpha,mean_fdr,sd_fdr,mean_power,sd_power,mean_k,mean_ap,n_reps
Storey,5000,0.95,prds_ar1,0.5,0.2,0.20458659951924055,0.03563354489108654,0.8003853504830828,0.032711308433248584,250.125,0.8823896804913951,200
Storey,5000,0.95,prds_block,0.3,0.01,0.010072394694828795,0.01335758411841518,0.3172849345006524,0.059442528162819946,80.68,0.886294868001207,200
Storey,5000,0.95,prds_block,0.3,0.05,0.049563220148402615,0.026861876185124027,0.5572522146799767,0.062298509231108135,147.735,0.886294868001207,200
Storey,5000,0.95,prds_block,0.3,0.1,0.09928439231917824,0.04274827449884263,0.6774725948524305,0.058450147593118305,189.905,0.886294868001207,200
Storey,5000,0.95,prds_block,0.3,0.2,0.19928509339268405,0.06748801388532591,0.7979828640585781,0.04893492160009833,253.175,0.886294868001207,200
e-BH (oracle LR),200,0.5,independent,0.0,0.01,0.0004103967168262654,0.003352979321560225,0.2964247148313575,0.07044631660385235,29.795,0.9892544745210473,200
e-BH (oracle LR),200,0.5,independent,0.0,0.05,0.0028601359490105947,0.006279275474264484,0.5875534568021511,0.06153142370804979,59.125,0.9892544745210473,200
e-BH (oracle LR),200,0.5,independent,0.0,0.1,0.006058829889456178,0.00876622829842185,0.7041450656247809,0.05494478583534527,71.055,0.9892544745210473,200
e-BH (oracle LR),200,0.5,independent,0.0,0.2,0.01214381222377779,0.011521950684144973,0.7928274646367964,0.0441544008041033,80.49,0.9892544745210473,200
e-BH (oracle LR),200,0.5,prds_ar1,0.5,0.01,0.0004083491461100569,0.0033791295781020084,0.2854639943706733,0.09254977959606932,28.74,0.988771029118429,200
e-BH (oracle LR),200,0.5,prds_ar1,0.5,0.05,0.0027557844323568836,0.007234987985427805,0.5820212307449144,0.07672253247097278,58.595,0.988771029118429,200
e-BH (oracle LR),200,0.5,prds_ar1,0.5,0.1,0.005737815358927367,0.009869054589108717,0.6896640353268397,0.0697190224415678,69.64,0.988771029118429,200
e-BH (oracle LR),200,0.5,prds_ar1,0.5,0.2,0.010920518202788039,0.013735819704287035,0.784798170472923,0.05648946209303602,79.645,0.988771029118429,200
e-BH (oracle LR),200,0.5,prds_block,0.3,0.01,0.00013157894736842105,0.0018608073189119668,0.28787979438614913,0.10107951690894687,28.835,0.9894291054405694,200
e-BH (oracle LR),200,0.5,prds_block,0.3,0.05,0.002940696587354408,0.0075962017496465275,0.5829324014650163,0.09407108613684213,58.545,0.9894291054405694,200
e-BH (oracle LR),200,0.5,prds_block,0.3,0.1,0.0061616592166144415,0.009616029952107832,0.6956320688584127,0.07970944434387392,70.045,0.9894291054405694,200
e-BH (oracle LR),200,0.5,prds_block,0.3,0.2,0.011139616335334154,0.012366518323398416,0.7847845846230609,0.06283198053500628,79.42,0.9894291054405694,200
e-BH (oracle LR),200,0.7,independent,0.0,0.01,0.00041666666666666664,0.005892556509887896,0.21369697542544447,0.09320293903966806,13.045,0.9765448210476948,200
e-BH (oracle LR),200,0.7,independent,0.0,0.05,0.0024689713903910233,0.00923692823319662,0.49592273530322034,0.09034357841030688,30.22,0.9765448210476948,200
e-BH (oracle LR),200,0.7,independent,0.0,0.1,0.007724478969357268,0.01499040501555934,0.6169911779420312,0.07709567463367611,37.77,0.9765448210476948,200
e-BH (oracle LR),200,0.7,independent,0.0,0.2,0.01690140880931866,0.019798495273665933,0.7213637924421191,0.06683157611753694,44.545,0.9765448210476948,200
e-BH (oracle LR),200,0.7,prds_ar1,0.5,0.01,0.0011274509803921569,0.00941783374954074,0.2086736702246681,0.10713093240007486,12.71,0.9769831487750962,200
e-BH (oracle LR),200,0.7,prds_ar1,0.5,0.05,0.004807589814943961,0.013250884401343291,0.4920984890403245,0.11419911186626627,29.98,0.9769831487750962,200
e-BH (oracle LR),200,0.7,prds_ar1,0.5,0.1,0.008394057941836803,0.015123551626804564,0.6207237195713394,0.0994803920460037,37.885,0.9769831487750962,200
e-BH (oracle LR),200,0.7,prds_ar1,0.5,0.2,0.01650345656224121,0.021275722940249306,0.726822836631691,0.08639922161125792,44.68,0.9769831487750962,200
e-BH (oracle LR),200,0.7,prds_block,0.3,0.01,0.0,0.0,0.203137718483346,0.10285465042814483,12.225,0.9746541744045558,200
e-BH (oracle LR),200,0.7,prds_block,0.3,0.05,0.0048981781970958115,0.012802255972420075,0.4772438032476567,0.11822789543530483,28.65,0.9746541744045558,200
e-BH (oracle LR),200,0.7,prds_block,0.3,0.1,0.010085439251849073,0.016326254325706106,0.5985322116607308,0.10990119850560637,36.07,0.9746541744045558,200
e-BH (oracle LR),200,0.7,prds_block,0.3,0.2,0.018999585518294056,0.02316373975211984,0.7063179197402608,0.09388324624563163,42.86,0.9746541744045558,200
e-BH (oracle LR),200,0.9,independent,0.0,0.01,0.0,0.0,0.12691586494035273,0.10803975799423872,2.565,0.9283031059145571,200
e-BH (oracle LR),200,0.9,independent,0.0,0.05,0.006408730158730158,0.03260910399921838,0.3234127688687201,0.14627511499519105,6.595,0.9283031059145571,200
e-BH (oracle LR),200,0.9,independent,0.0,0.1,0.013290440768381945,0.038413069220201324,0.43664931633181575,0.15116343341949628,8.98,0.9283031059145571,200
e-BH (oracle LR),200,0.9,independent,0.0,0.2,0.022863290125169248,0.04300868786879055,0.5558012438307983,0.13676381534785162,11.54,0.9283031059145571,200
e-BH (oracle LR),200,0.9,prds_ar1,0.5,0.01,0.0,0.0,0.10620899120861407,0.09739560227750914,2.25,0.9323301549155752,200
e-BH (oracle LR),200,0.9,prds_ar1,0.5,0.05,0.005918831168831169,0.030604326542134356,0.3153305458333253,0.15658021713302817,6.605,0.9323301549155752,200
e-BH (oracle LR),200,0.9,prds_ar1,0.5,0.1,0.010644485043941564,0.034547507193425225,0.43159561656096307,0.1727847442697844,9.115,0.9323301549155752,200
e-BH (oracle LR),200,0.9,prds_ar1,0.5,0.2,0.020015256214635336,0.04293576377361913,0.5565199296311321,0.1657971087976632,11.805,0.9323301549155752,200
e-BH (oracle LR),200,0.9,prds_block,0.3,0.01,0.0019642857142857144,0.02031615437532888,0.09959384655241633,0.10570378746138816,2.085,0.9360902616789931,200
e-BH (oracle LR),200,0.9,prds_block,0.3,0.05,0.007275448815889992,0.03122438386547817,0.2899806378124748,0.1645042410633387,6.055,0.9360902616789931,200
e-BH (oracle LR),200,0.9,prds_block,0.3,0.1,0.012756169484110659,0.035321290510310965,0.4208634964115223,0.1725119793504813,8.84,0.9360902616789931,200
e-BH (oracle LR),200,0.9,prds_block,0.3,0.2,0.023463798542358916,0.044791332408828134,0.5397912344673473,0.17672178142176134,11.465,0.9360902616789931,200
e-BH (oracle LR),200,0.95,independent,0.0,0.01,0.00125,0.017677669529663684,0.07813169877508112,0.10689272279880226,0.81,0.8932370436207694,200
e-BH (oracle LR),200,0.95,independent,0.0,0.05,0.006805555555555556,0.04153828164163225,0.24221093653078946,0.1837383547591998,2.555,0.8932370436207694,200
e-BH (oracle LR),200,0.95,independent,0.0,0.1,0.007902472527472526,0.04208641806776958,0.32881908940732474,0.21043538352721283,3.49,0.8932370436207694,200
e-BH (oracle LR),200,0.95,independent,0.0,0.2,0.01866765873015873,0.058411314779520725,0.45402139527139523,0.22111699684588593,4.89,0.8932370436207694,200
e-BH (oracle LR),200,0.95,prds_ar1,0.5,0.01,0.0,0.0,0.0823379270583218,0.10345706394483828,0.88,0.8853685514315996,200
e-BH (oracle LR),200,0.95,prds_ar1,0.5,0.05,0.007916666666666666,0.07638425700387884,0.21606751760021883,0.17231335157632643,2.32,0.8853685514315996,200
e-BH (oracle LR),200,0.95,prds_ar1,0.5,0.1,0.011136904761904763,0.04860400024987535,0.32052383452460853,0.2048158719459018,3.455,0.8853685514315996,200
e-BH (oracle LR),200,0.95,prds_ar1,0.5,0.2,0.021259060384060384,0.06353483002599404,0.42500366798664013,0.21906008411412978,4.665,0.8853685514315996,200
e-BH (oracle LR),200,0.95,prds_block,0.3,0.01,0.0,0.0,0.08548590042997936,0.10704108446734972,0.885,0.8795123597819168,200
e-BH (oracle LR),200,0.95,prds_block,0.3,0.05,0.006833333333333334,0.07293002390220596,0.22975439354676971,0.1893917161735303,2.365,0.8795123597819168,200
e-BH (oracle LR),200,0.95,prds_block,0.3,0.1,0.009015873015873015,0.048606899476196425,0.31782077852917634,0.2103542283657306,3.33,0.8795123597819168,200
e-BH (oracle LR),200,0.95,prds_block,0.3,0.2,0.023322781385281384,0.07373827604848689,0.41439309589619183,0.2347959446038271,4.465,0.8795123597819168,200
e-BH (oracle LR),500,0.5,independent,0.0,0.01,0.00019375804375804378,0.0015765360944483156,0.2870112197937065,0.04480039542616403,72.075,0.9891063422649394,200
e-BH (oracle LR),500,0.5,independent,0.0,0.05,0.0024109839588510266,0.004020421548863815,0.5824350837855716,0.04251971699809621,146.375,0.9891063422649394,200
e-BH (oracle LR),500,0.5,independent,0.0,0.1,0.005626580831889299,0.005200387958790031,0.6956887873238629,0.03562337360183662,175.37,0.9891063422649394,200
e-BH (oracle LR),500,0.5,independent,0.0,0.2,0.010800748738189783,0.007375924997304467,0.7853955061849294,0.029924371685716593,198.975,0.9891063422649394,200
e-BH (oracle LR),500,0.5,prds_ar1,0.5,0.01,0.00022011182399381157,0.0015576271833956283,0.27772623285801007,0.05854669681347744,69.33,0.9889087808587237,200
e-BH (oracle LR),500,0.5,prds_ar1,0.5,0.05,0.002703197142078023,0.0046683197105465025,0.57272458888129,0.05456181582535989,143.215,0.9889087808587237,200
e-BH (oracle LR),500,0.5,prds_ar1,0.5,0.1,0.0059270066274490175,0.0063211161196158935,0.6860633520622883,0.04699418557192543,172.145,0.9889087808587237,200
e-BH (oracle LR),500,0.5,prds_ar1,0.5,0.2,0.010965722616385436,0.008493552424038615,0.7801853843477204,0.0373626138082532,196.75,0.9889087808587237,200
e-BH (oracle LR),500,0.5,prds_block,0.3,0.01,0.00048620571881273673,0.0027764613093177746,0.29158433836175274,0.07956123698394757,73.07,0.9892421658894207,200
e-BH (oracle LR),500,0.5,prds_block,0.3,0.05,0.0028970104623104835,0.0051460992636006,0.5795511181020693,0.07096973739244032,145.45,0.9892421658894207,200
e-BH (oracle LR),500,0.5,prds_block,0.3,0.1,0.005999572736055313,0.007143202249049586,0.6919795489205842,0.06089065071204026,174.175,0.9892421658894207,200
e-BH (oracle LR),500,0.5,prds_block,0.3,0.2,0.011468574559898869,0.009288689632340542,0.7814505693923374,0.048180634670700925,197.735,0.9892421658894207,200
e-BH (oracle LR),500,0.7,independent,0.0,0.01,0.0007241434276317997,0.005359516846425779,0.20565446105813387,0.05943855040821965,30.94,0.9755473715541056,200
e-BH (oracle LR),500,0.7,independent,0.0,0.05,0.004827636636243394,0.007556559891317817,0.4946944020274123,0.05924384527434408,74.59,0.9755473715541056,200
e-BH (oracle LR),500,0.7,independent,0.0,0.1,0.008460354359753201,0.009691718807559375,0.6195199384830721,0.053830481739869616,93.76,0.9755473715541056,200
e-BH (oracle LR),500,0.7,independent,0.0,0.2,0.018505244335131378,0.012368832057634343,0.722456166894199,0.05076356396485002,110.415,0.9755473715541056,200
e-BH (oracle LR),500,0.7,prds_ar1,0.5,0.01,0.00015151515151515152,0.002142747821777417,0.20895992310718622,0.0649187831655422,31.355,0.9766601407821903,200
e-BH (oracle LR),500,0.7,prds_ar1,0.5,0.05,0.004219959042410634,0.007497585125217846,0.49126895081556654,0.06895266633261064,73.91,0.9766601407821903,200
e-BH (oracle LR),500,0.7,prds_ar1,0.5,0.1,0.008508697568885996,0.009311317843346453,0.6137033062064072,0.05884608114185284,92.64,0.9766601407821903,200
e-BH (oracle LR),500,0.7,prds_ar1,0.5,0.2,0.018797069433198647,0.013163021465872643,0.721274738922427,0.05073033871168273,110.015,0.9766601407821903,200
e-BH (oracle LR),500,0.7,prds_block,0.3,0.01,0.0,0.0,0.19940535460141715,0.0798874791447889,30.365,0.977563901786059,200
e-BH (oracle LR),500,0.7,prds_block,0.3,0.05,0.0036821761458102125,0.0069289432510956685,0.48425180796401307,0.08614932685983656,73.87,0.977563901786059,200
e-BH (oracle LR),500,0.7,prds_block,0.3,0.1,0.007785627438319381,0.009993001715094187,0.610975278476009,0.07853638398993408,93.555,0.977563901786059,200
e-BH (oracle LR),500,0.7,prds_block,0.3,0.2,0.01630121562943404,0.01375123260695317,0.7135540991764932,0.06542771172572734,110.175,0.977563901786059,200
e-BH (oracle LR),500,0.9,independent,0.0,0.01,0.0,0.0,0.09367851827898882,0.06375047587004619,4.75,0.9315855277146023,200
e-BH (oracle LR),500,0.9,independent,0.0,0.05,0.0035303398238365935,0.014281403580800824,0.28899292414382155,0.10084897760186701,14.765,0.9315855277146023,200
e-BH (oracle LR),500,0.9,independent,0.0,0.1,0.008957671685003044,0.02060553271805278,0.42321132946363577,0.10408038532216193,21.715,0.9315855277146023,200
e-BH (oracle LR),500,0.9,independent,0.0,0.2,0.021928518911496643,0.028956863684588486,0.5578148273789705,0.09350883432398831,28.98,0.9315855277146023,200
e-BH (oracle LR),500,0.9,prds_ar1,0.5,0.01,0.0,0.0,0.08389319686889596,0.060352536859325935,4.275,0.9290618882038906,200
e-BH (oracle LR),500,0.9,prds_ar1,0.5,0.05,0.004756339778474318,0.02082247189298556,0.2826933569287786,0.10238115985086894,14.43,0.9290618882038906,200
e-BH (oracle LR),500,0.9,prds_ar1,0.5,0.1,0.00875478606847409,0.022560945083607887,0.41303994634093527,0.1053629667899892,21.17,0.9290618882038906,200
e-BH (oracle LR),500,0.9,prds_ar1,0.5,0.2,0.02115261162310832,0.028277660877785257,0.5420395359703596,0.11210556902492644,28.055,0.9290618882038906,200
e-BH (oracle LR),500,0.9,prds_block,0.3,0.01,0.0005555555555555556,0.007856742013183858,0.09008183603377691,0.0717648306559938,4.515,0.9303040839195209,200
e-BH (oracle LR),500,0.9,prds_block,0.3,0.05,0.002779011067336112,0.01157803233961818,0.29986283664420965,0.1195322696190039,15.14,0.9303040839195209,200
e-BH (oracle LR),500,0.9,prds_block,0.3,0.1,0.011746635415156907,0.026763405574231007,0.4185011594662526,0.1185649291289867,21.28,0.9303040839195209,200
e-BH (oracle LR),500,0.9,prds_block,0.3,0.2,0.02529156270568074,0.036774364921730675,0.5487618187314905,0.11178671922037504,28.235,0.9303040839195209,200
e-BH (oracle LR),500,0.95,independent,0.0,0.01,0.0,0.0,0.06166594414268998,0.06696316740868591,1.585,0.8871306485447435,200
e-BH (oracle LR),500,0.95,independent,0.0,0.05,0.001287878787878788,0.013395888185094155,0.19381099506304816,0.11708145582898695,4.92,0.8871306485447435,200
e-BH (oracle LR),500,0.95,independent,0.0,0.1,0.008316114441114441,0.03002679722655451,0.2964264480974803,0.1369499756058693,7.585,0.8871306485447435,200
e-BH (oracle LR),500,0.95,independent,0.0,0.2,0.020219344003090133,0.04193927205183604,0.42308189742858704,0.14118382380761726,10.95,0.8871306485447435,200
e-BH (oracle LR),500,0.95,prds_ar1,0.5,0.01,0.0,0.0,0.058581221605484964,0.06512201505725129,1.49,0.8822574708042177,200
e-BH (oracle LR),500,0.95,prds_ar1,0.5,0.05,0.0034999999999999996,0.028580310894989764,0.19821739819803055,0.12019048407140315,5.075,0.8822574708042177,200
e-BH (oracle LR),500,0.95,prds_ar1,0.5,0.1,0.00998550061050061,0.037721397670922426,0.29263703785550343,0.13251767321906074,7.565,0.8822574708042177,200
e-BH (oracle LR),500,0.95,prds_ar1,0.5,0.2,0.02130138485320037,0.04946713069424833,0.41133901080955004,0.14950307109323197,10.71,0.8822574708042177,200
e-BH (oracle LR),500,0.95,prds_block,0.3,0.01,0.0,0.0,0.061523117092370294,0.07065443933497875,1.575,0.8899689161135491,200
e-BH (oracle LR),500,0.95,prds_block,0.3,0.05,0.0013712121212121212,0.011170866343519369,0.1995849835920549,0.13577280508796893,5.145,0.8899689161135491,200
e-BH (oracle LR),500,0.95,prds_block,0.3,0.1,0.007887787865729043,0.026978742298697893,0.3047416111216608,0.15301132608637713,7.84,0.8899689161135491,200
e-BH (oracle LR),500,0.95,prds_block,0.3,0.2,0.02636456456359034,0.05619186696829501,0.4183731003397493,0.1677025614390184,10.905,0.8899689161135491,200
e-BH (oracle LR),1000,0.5,independent,0.0,0.01,0.00031007898471520167,0.0014397165433154859,0.2896053823266566,0.03244091745881366,145.12,0.9891109206395104,200
e-BH (oracle LR),1000,0.5,independent,0.0,0.05,0.002590943013732733,0.002932677376242528,0.5882115123876737,0.028684737826564072,295.325,0.9891109206395104,200
e-BH (oracle LR),1000,0.5,independent,0.0,0.1,0.0060324376175385185,0.0043366340883608245,0.6963697810999365,0.024512564333343794,350.835,0.9891109206395104,200
e-BH (oracle LR),1000,0.5,independent,0.0,0.2,0.011176997114933952,0.005326867572963637,0.7884911558384888,0.02075191166343488,399.305,0.9891109206395104,200
e-BH (oracle LR),1000,0.5,prds_ar1,0.5,0.01,0.00031679551495809844,0.0016185801502420839,0.28675234530927807,0.03918146389286134,143.455,0.9889143290855145,200
e-BH (oracle LR),1000,0.5,prds_ar1,0.5,0.05,0.0031347313114125238,0.0034152476242572147,0.58470159550714,0.03493729179664095,293.34,0.9889143290855145,200
e-BH (oracle LR),1000,0.5,prds_ar1,0.5,0.1,0.005990842266342126,0.004628880426911862,0.694600037520854,0.031044709939838627,349.465,0.9889143290855145,200
e-BH (oracle LR),1000,0.5,prds_ar1,0.5,0.2,0.011169352638029914,0.005777804637052562,0.7858202057423336,0.026994450608736405,397.415,0.9889143290855145,200
e-BH (oracle LR),1000,0.5,prds_block,0.3,0.01,0.0003527847506489409,0.0014810539889481852,0.28547294797994593,0.06516157932115313,143.2,0.9889001863375582,200
e-BH (oracle LR),1000,0.5,prds_block,0.3,0.05,0.00326373558241503,0.003857727785523843,0.5793102595637015,0.06133945254287407,291.44,0.9889001863375582,200
e-BH (oracle LR),1000,0.5,prds_block,0.3,0.1,0.006275129405091168,0.0054772683070853905,0.6898393559540935,0.052458071210734786,348.01,0.9889001863375582,200
e-BH (oracle LR),1000,0.5,prds_block,0.3,0.2,0.011595565142407427,0.0076674865349880186,0.7829703971148132,0.0422815918839117,397.115,0.9889001863375582,200
e-BH (oracle LR),1000,0.7,independent,0.0,0.01,0.0004174107321994646,0.0027302749438955685,0.20502985966381224,0.04057339297023267,61.545,0.9755297165768135,200
e-BH (oracle LR),1000,0.7,independent,0.0,0.05,0.004440567405376315,0.005394956566484105,0.4889615808980183,0.03562753312320779,147.29,0.9755297165768135,200
e-BH (oracle LR),1000,0.7,independent,0.0,0.1,0.009528030524385752,0.007126323514438037,0.6111083753991103,0.034443990559221475,185.065,0.9755297165768135,200
e-BH (oracle LR),1000,0.7,independent,0.0,0.2,0.017936161202079366,0.00938453073535661,0.7206146412513046,0.029388135249588526,220.115,0.9755297165768135,200
e-BH (oracle LR),1000,0.7,prds_ar1,0.5,0.01,0.00044431235915404904,0.0025680072132381227,0.1987047981130057,0.05004203515521552,59.47,0.9761877998235242,200
e-BH (oracle LR),1000,0.7,prds_ar1,0.5,0.05,0.0036778423615900975,0.005343610741667485,0.49076777522815135,0.047364501212410856,147.295,0.9761877998235242,200
e-BH (oracle LR),1000,0.7,prds_ar1,0.5,0.1,0.008507637095592708,0.007036117870024414,0.6122930442610311,0.04278193632346758,184.64,0.9761877998235242,200
e-BH (oracle LR),1000,0.7,prds_ar1,0.5,0.2,0.017371332254249725,0.009329854509800848,0.7190163114797553,0.03622170792268218,218.735,0.9761877998235242,200
e-BH (oracle LR),1000,0.7,prds_block,0.3,0.01,0.00044129351730355036,0.0024769572812265495,0.19414286933574487,0.06800433819926179,57.915,0.9772004849454377,200
e-BH (oracle LR),1000,0.7,prds_block,0.3,0.05,0.0038259841175696018,0.0052856394513286905,0.4832037578216084,0.07033572989053831,144.62,0.9772004849454377,200
e-BH (oracle LR),1000,0.7,prds_block,0.3,0.1,0.008423074827394596,0.007027903222321154,0.6113178117539326,0.06281090116151916,183.805,0.9772004849454377,200
e-BH (oracle LR),1000,0.7,prds_block,0.3,0.2,0.016516049756902348,0.01064062597623077,0.7200500879319297,0.05211939111798752,218.275,0.9772004849454377,200
e-BH (oracle LR),1000,0.9,independent,0.0,0.01,0.0,0.0,0.0811718376130553,0.04954573909908154,8.19,0.9322887605177044,200
e-BH (oracle LR),1000,0.9,independent,0.0,0.05,0.0028404374676639053,0.010249787148451992,0.29694549171471957,0.07221792194797808,29.815,0.9322887605177044,200
e-BH (oracle LR),1000,0.9,independent,0.0,0.1,0.008403037405751851,0.014446726574609837,0.4170472187878877,0.07113989324929756,42.015,0.9322887605177044,200
e-BH (oracle LR),1000,0.9,independent,0.0,0.2,0.021610540242048372,0.01843219186266643,0.5494135013727187,0.06611047908950052,56.025,0.9322887605177044,200
e-BH (oracle LR),1000,0.9,prds_ar1,0.5,0.01,0.00043402777777777775,0.00449751814905228,0.08418136744829594,0.05301842451616648,8.38,0.9289242921651955,200
e-BH (oracle LR),1000,0.9,prds_ar1,0.5,0.05,0.004915724762808791,0.013062365692427481,0.2859512110004646,0.0772198387718661,28.485,0.9289242921651955,200
e-BH (oracle LR),1000,0.9,prds_ar1,0.5,0.1,0.012702319913345085,0.018042233394629955,0.406097617976907,0.08370333420423806,40.78,0.9289242921651955,200
e-BH (oracle LR),1000,0.9,prds_ar1,0.5,0.2,0.024240961628268286,0.020695297903453903,0.5399087256310349,0.07614330307104222,54.775,0.9289242921651955,200
e-BH (oracle LR),1000,0.9,prds_block,0.3,0.01,0.0,0.0,0.07624514909823502,0.05463450211224268,7.845,0.9321948269195972,200
e-BH (oracle LR),1000,0.9,prds_block,0.3,0.05,0.002504284451413006,0.008812286805409943,0.2876758982108277,0.09221614256257467,29.39,0.9321948269195972,200
e-BH (oracle LR),1000,0.9,prds_block,0.3,0.1,0.007913263013101331,0.014376422180889387,0.4180197025947228,0.09274189938568445,42.81,0.9321948269195972,200
e-BH (oracle LR),1000,0.9,prds_block,0.3,0.2,0.020735405547520847,0.02259552819416969,0.5435610580255797,0.08619125521790232,56.355,0.9321948269195972,200
e-BH (oracle LR),1000,0.95,independent,0.0,0.01,0.0,0.0,0.048233626456338066,0.047602790283838604,2.455,0.883906124503879,200
e-BH (oracle LR),1000,0.95,independent,0.0,0.05,0.0019369747899159661,0.013249074219544545,0.179611623289017,0.09379717067688781,9.07,0.883906124503879,200
e-BH (oracle LR),1000,0.95,independent,0.0,0.1,0.009010069644551068,0.023008077841001066,0.29117168055768816,0.10460101998672701,14.925,0.883906124503879,200
e-BH (oracle LR),1000,0.95,independent,0.0,0.2,0.02264693525065435,0.03386831302334339,0.4224020983048986,0.10943845573171587,21.935,0.883906124503879,200
e-BH (oracle LR),1000,0.95,prds_ar1,0.5,0.01,0.0,0.0,0.045812017783020895,0.044359516909470716,2.335,0.8879841338652464,200
e-BH (oracle LR),1000,0.95,prds_ar1,0.5,0.05,0.002895359026937974,0.014468105571041912,0.1859916590186291,0.08999485490483139,9.43,0.8879841338652464,200
e-BH (oracle LR),1000,0.95,prds_ar1,0.5,0.1,0.0073981341196107655,0.023608420468454672,0.2848571965899778,0.10070082660139507,14.515,0.8879841338652464,200
e-BH (oracle LR),1000,0.95,prds_ar1,0.5,0.2,0.018982502264498945,0.03120082209864035,0.4128306817486331,0.09877258453652309,21.3,0.8879841338652464,200
e-BH (oracle LR),1000,0.95,prds_block,0.3,0.01,0.001,0.01414213562373095,0.045623102377494756,0.04727264459374582,2.3,0.8869517201116938,200
e-BH (oracle LR),1000,0.95,prds_block,0.3,0.05,0.002632811632811633,0.014405719263426878,0.175622032665338,0.09533565901889651,8.945,0.8869517201116938,200
e-BH (oracle LR),1000,0.95,prds_block,0.3,0.1,0.008062461263080458,0.02042495841757782,0.27589707186543205,0.114267263670216,14.155,0.8869517201116938,200
e-BH (oracle LR),1000,0.95,prds_block,0.3,0.2,0.021387698987195773,0.031753860267924504,0.40886522104427625,0.12345626967545897,21.26,0.8869517201116938,200
e-BH (oracle LR),2000,0.5,independent,0.0,0.01,0.00037968910893813266,0.0011363484588164823,0.28770155633068084,0.023376428720786567,287.95,0.9888219489468856,200
e-BH (oracle LR),2000,0.5,independent,0.0,0.05,0.0030357961382378195,0.0021377217417545037,0.5839662563128958,0.020399374824367485,585.845,0.9888219489468856,200
e-BH (oracle LR),2000,0.5,independent,0.0,0.1,0.006421310202523559,0.002861353579529667,0.6959822553496159,0.01733701112575261,700.62,0.9888219489468856,200
e-BH (oracle LR),2000,0.5,independent,0.0,0.2,0.0119561362245288,0.003999169512053654,0.7881424017280944,0.01514692628861162,797.84,0.9888219489468856,200
e-BH (oracle LR),2000,0.5,prds_ar1,0.5,0.01,0.00045241497513016883,0.0012716785980725718,0.2891288922736282,0.032601516460785844,289.825,0.9886730861946953,200
e-BH (oracle LR),2000,0.5,prds_ar1,0.5,0.05,0.0031773971661582033,0.002429617434281224,0.5818976519675997,0.027684380446943532,584.795,0.9886730861946953,200
e-BH (oracle LR),2000,0.5,prds_ar1,0.5,0.1,0.006610458141610026,0.003210348155636441,0.6942093346667697,0.02346956659182722,700.08,0.9886730861946953,200
e-BH (oracle LR),2000,0.5,prds_ar1,0.5,0.2,0.01205928108840844,0.004121383672594268,0.7849097635011175,0.020350022615267725,795.925,0.9886730861946953,200
e-BH (oracle LR),2000,0.5,prds_block,0.3,0.01,0.0002535485630879006,0.0009126077898651394,0.2791820728475568,0.05350863707567263,279.045,0.9893489124162962,200
e-BH (oracle LR),2000,0.5,prds_block,0.3,0.05,0.0029318404290569512,0.002803582159863029,0.5809288110833607,0.047353219436567354,582.275,0.9893489124162962,200
e-BH (oracle LR),2000,0.5,prds_block,0.3,0.1,0.005962023275778794,0.0038801826630224146,0.6935919639077729,0.041112718729812175,697.33,0.9893489124162962,200
e-BH (oracle LR),2000,0.5,prds_block,0.3,0.2,0.011362788120419562,0.00582561269005214,0.7863916808330624,0.034019051606192785,794.93,0.9893489124162962,200
e-BH (oracle LR),2000,0.7,independent,0.0,0.01,0.0003923645659927187,0.0017304708166080368,0.20027460180948922,0.0305921832590229,120.49,0.9761297654427824,200
e-BH (oracle LR),2000,0.7,independent,0.0,0.05,0.004110025091053903,0.0037098168486494787,0.4911688270197429,0.03177441216028627,296.53,0.9761297654427824,200
e-BH (oracle LR),2000,0.7,independent,0.0,0.1,0.009115518219393343,0.0049810363806015775,0.615056852646765,0.028458037130133198,373.22,0.9761297654427824,200
e-BH (oracle LR),2000,0.7,independent,0.0,0.2,0.01748306991839756,0.005858383386863122,0.7211936065105118,0.023671375667048113,441.345,0.9761297654427824,200
e-BH (oracle LR),2000,0.7,prds_ar1,0.5,0.01,0.0002988902230828291,0.0014802020093936778,0.20604461651712858,0.03352742479188894,124.465,0.9761082818704981,200
e-BH (oracle LR),2000,0.7,prds_ar1,0.5,0.05,0.004135514806781641,0.003766241107808653,0.4941367693343689,0.033204156733067015,299.52,0.9761082818704981,200
e-BH (oracle LR),2000,0.7,prds_ar1,0.5,0.1,0.009342485589536747,0.00510773963802507,0.6150997788123107,0.029663677289981486,374.77,0.9761082818704981,200
